Iter,GalaPoints,GalaRank,GF_Result,GL_Result,GalaLostFrankfurt,GalaWonFrankfurt
8482,6,32,D,W,0,0
8483,7,31,L,L,1,0
8484,6,34,L,L,1,0
8485,12,16,D,W,0,0
8486,9,27,D,L,0,0
8487,16,5,W,L,0,1
8488,9,24,L,W,1,0
8489,12,12,W,L,0,1
8490,16,7,L,W,1,0
8491,17,4,L,W,1,0
8492,14,10,W,L,0,1
8493,6,33,L,D,1,0
8494,7,32,L,D,1,0
8495,8,28,L,L,1,0
8496,13,9,L,L,1,0
8497,10,19,L,D,1,0
8498,6,30,L,L,1,0
8499,11,14,D,D,0,0
8500,9,28,W,L,0,1
8501,1,36,L,L,1,0
8502,4,35,L,D,1,0
8503,12,15,W,D,0,1
8504,11,18,W,W,0,1
8505,10,21,L,L,1,0
8506,11,19,L,D,1,0
8507,7,30,L,L,1,0
8508,4,35,L,L,1,0
8509,12,19,W,D,0,1
8510,14,7,L,W,1,0
8511,8,27,L,L,1,0
8512,10,22,L,L,1,0
8513,9,24,L,D,1,0
8514,6,32,L,D,1,0
8515,13,14,W,D,0,1
8516,11,18,D,W,0,0
8517,9,23,W,L,0,1
8518,13,15,D,D,0,0
8519,7,28,L,L,1,0
8520,15,7,D,W,0,0
8521,13,13,W,L,0,1
8522,12,13,L,W,1,0
8523,13,11,W,L,0,1
8524,9,27,L,L,1,0
8525,7,31,L,L,1,0
8526,14,9,D,W,0,0
8527,13,11,L,D,1,0
8528,6,32,D,D,0,0
8529,13,11,W,L,0,1
8530,11,19,L,W,1,0
8531,7,32,D,L,0,0
8532,14,9,L,D,1,0
8533,16,5,L,W,1,0
8534,15,4,W,L,0,1
8535,6,31,W,L,0,1
8536,10,24,L,L,1,0
8537,8,26,W,D,0,1
8538,10,22,L,L,1,0
8539,10,22,W,D,0,1
8540,9,23,L,W,1,0
8541,11,18,W,D,0,1
8542,7,29,W,D,0,1
8543,8,30,L,L,1,0
8544,14,9,L,W,1,0
8545,4,35,L,L,1,0
8546,11,17,L,W,1,0
8547,12,11,W,L,0,1
8548,16,8,D,L,0,0
8549,10,22,D,W,0,0
8550,7,29,D,L,0,0
8551,5,32,L,L,1,0
8552,8,28,D,L,0,0
8553,10,21,L,L,1,0
8554,11,16,W,L,0,1
8555,7,31,L,L,1,0
8556,8,27,L,W,1,0
8557,9,26,W,L,0,1
8558,11,15,L,L,1,0
8559,17,4,D,W,0,0
8560,11,17,L,W,1,0
8561,11,19,W,L,0,1
8562,11,19,L,L,1,0
8563,7,29,L,L,1,0
8564,15,7,L,L,1,0
8565,7,28,W,L,0,1
8566,12,14,W,D,0,1
8567,11,19,L,D,1,0
8568,13,14,D,W,0,0
8569,9,27,L,D,1,0
8570,12,16,D,L,0,0
8571,6,29,L,W,1,0
8572,8,27,D,L,0,0
8573,9,28,L,L,1,0
8574,12,15,L,L,1,0
8575,10,24,L,D,1,0
8576,12,11,L,W,1,0
8577,11,15,W,W,0,1
8578,10,20,D,W,0,0
8579,7,28,L,L,1,0
8580,10,20,D,W,0,0
8581,9,25,W,D,0,1
8582,4,35,L,L,1,0
8583,12,13,D,L,0,0
8584,6,33,D,L,0,0
8585,12,14,L,L,1,0
8586,16,5,W,W,0,1
8587,14,10,D,L,0,0
8588,10,21,L,L,1,0
8589,6,32,D,L,0,0
8590,11,19,D,L,0,0
8591,12,18,D,D,0,0
8592,11,19,L,L,1,0
8593,6,33,L,W,1,0
8594,5,34,D,D,0,0
8595,7,27,W,L,0,1
8596,6,31,L,D,1,0
8597,15,6,W,D,0,1
8598,9,26,D,L,0,0
8599,13,13,L,L,1,0
8600,11,19,W,L,0,1
8601,8,29,L,D,1,0
8602,18,2,W,W,0,1
8603,10,18,W,L,0,1
8604,8,25,L,W,1,0
8605,2,36,D,L,0,0
8606,13,14,D,W,0,0
8607,8,27,L,L,1,0
8608,11,14,D,L,0,0
8609,11,17,L,D,1,0
8610,6,32,L,L,1,0
8611,9,28,D,D,0,0
8612,9,26,W,D,0,1
8613,11,16,D,L,0,0
8614,11,18,L,L,1,0
8615,11,18,L,L,1,0
8616,11,19,D,W,0,0
8617,9,25,L,D,1,0
8618,6,32,L,L,1,0
8619,11,17,W,D,0,1
8620,9,25,D,L,0,0
8621,12,16,W,L,0,1
8622,10,27,W,L,0,1
8623,13,14,W,L,0,1
8624,6,34,L,L,1,0
8625,12,14,W,L,0,1
8626,9,26,D,W,0,0
8627,11,19,L,W,1,0
8628,8,29,L,L,1,0
8629,10,22,W,L,0,1
8630,13,14,L,W,1,0
8631,4,35,L,L,1,0
8632,9,22,L,L,1,0
8633,8,27,W,D,0,1
8634,13,12,W,L,0,1
8635,12,16,W,W,0,1
8636,6,30,L,L,1,0
8637,11,19,W,L,0,1
8638,10,22,L,L,1,0
8639,17,4,W,L,0,1
8640,16,5,D,W,0,0
8641,7,29,L,W,1,0
8642,12,16,W,L,0,1
8643,15,7,W,L,0,1
8644,11,15,D,L,0,0
8645,5,32,L,L,1,0
8646,15,9,W,D,0,1
8647,13,11,D,L,0,0
8648,9,24,L,L,1,0
8649,6,33,L,L,1,0
8650,14,9,D,D,0,0
8651,12,17,L,L,1,0
8652,10,19,L,W,1,0
8653,8,24,L,L,1,0
8654,10,21,L,W,1,0
8655,9,28,L,L,1,0
8656,7,32,L,D,1,0
8657,9,25,L,D,1,0
8658,11,21,W,L,0,1
8659,15,8,D,L,0,0
8660,1,36,L,L,1,0
8661,8,28,L,D,1,0
8662,13,10,D,L,0,0
8663,11,18,D,L,0,0
8664,6,31,L,L,1,0
8665,5,35,L,L,1,0
8666,9,21,D,D,0,0
8667,11,19,D,W,0,0
8668,13,13,W,L,0,1
8669,10,22,W,W,0,1
8670,8,27,W,L,0,1
8671,11,21,W,D,0,1
8672,6,33,L,W,1,0
8673,5,34,D,L,0,0
8674,7,31,L,L,1,0
8675,13,12,W,L,0,1
8676,4,35,L,L,1,0
8677,10,27,W,L,0,1
8678,10,20,D,L,0,0
8679,13,14,D,L,0,0
8680,9,26,D,W,0,0
8681,12,16,D,W,0,0
8682,10,21,W,W,0,1
8683,7,30,D,L,0,0
8684,7,29,D,L,0,0
8685,9,25,W,D,0,1
8686,10,23,L,L,1,0
8687,3,36,L,L,1,0
8688,5,33,L,L,1,0
8689,12,17,D,L,0,0
8690,9,24,L,L,1,0
8691,13,15,D,W,0,0
8692,7,30,L,L,1,0
8693,8,27,L,W,1,0
8694,10,21,D,W,0,0
8695,9,26,L,L,1,0
8696,5,32,L,L,1,0
8697,16,5,W,L,0,1
8698,10,20,L,D,1,0
8699,13,14,L,L,1,0
8700,8,27,L,L,1,0
8701,11,21,L,D,1,0
8702,13,11,L,D,1,0
8703,14,11,W,W,0,1
8704,10,18,W,L,0,1
8705,4,34,D,L,0,0
8706,13,12,L,L,1,0
8707,2,35,D,L,0,0
8708,9,24,L,D,1,0
8709,10,18,L,W,1,0
8710,8,27,L,W,1,0
8711,4,35,D,D,0,0
8712,6,31,D,W,0,0
8713,9,28,D,L,0,0
8714,9,25,L,W,1,0
8715,7,29,L,L,1,0
8716,7,29,L,W,1,0
8717,6,33,L,L,1,0
8718,14,12,W,W,0,1
8719,16,5,W,W,0,1
8720,6,32,D,D,0,0
8721,10,19,W,W,0,1
8722,12,14,D,L,0,0
8723,10,22,W,L,0,1
8724,6,32,L,L,1,0
8725,7,27,D,L,0,0
8726,10,21,L,W,1,0
8727,2,36,L,D,1,0
8728,16,7,L,W,1,0
8729,8,24,W,L,0,1
8730,9,24,L,L,1,0
8731,6,33,W,L,0,1
8732,13,14,D,W,0,0
8733,9,25,D,L,0,0
8734,13,13,L,L,1,0
8735,11,18,W,L,0,1
8736,12,14,D,L,0,0
8737,13,12,L,L,1,0
8738,11,16,D,L,0,0
8739,9,24,W,L,0,1
8740,10,22,D,L,0,0
8741,8,28,L,L,1,0
8742,7,31,L,L,1,0
8743,9,23,L,W,1,0
8744,9,24,D,D,0,0
8745,10,21,W,D,0,1
8746,14,13,W,L,0,1
8747,8,26,D,L,0,0
8748,4,36,L,L,1,0
8749,9,24,W,L,0,1
8750,9,23,D,D,0,0
8751,14,7,L,L,1,0
8752,9,25,L,W,1,0
8753,1,36,D,L,0,0
8754,14,8,W,D,0,1
8755,13,12,W,W,0,1
8756,6,33,D,L,0,0
8757,11,17,D,L,0,0
8758,8,27,L,W,1,0
8759,7,31,D,D,0,0
8760,6,29,L,L,1,0
8761,14,11,L,D,1,0
8762,6,32,L,W,1,0
8763,7,31,L,L,1,0
8764,10,21,L,L,1,0
8765,4,34,D,L,0,0
8766,7,30,L,D,1,0
8767,9,23,L,L,1,0
8768,3,35,L,L,1,0
8769,10,24,L,L,1,0
8770,7,30,L,L,1,0
8771,13,13,L,W,1,0
8772,17,5,W,D,0,1
8773,9,24,L,W,1,0
8774,7,29,W,L,0,1
8775,14,12,L,L,1,0
8776,10,24,D,W,0,0
8777,5,32,L,L,1,0
8778,9,25,W,D,0,1
8779,7,28,L,L,1,0
8780,13,11,D,L,0,0
8781,1,36,L,L,1,0
8782,8,29,D,L,0,0
8783,6,34,L,L,1,0
8784,10,20,L,L,1,0
8785,8,25,L,L,1,0
8786,15,7,W,W,0,1
8787,8,29,D,L,0,0
8788,13,15,W,L,0,1
8789,11,20,W,L,0,1
8790,2,35,D,L,0,0
8791,10,19,L,W,1,0
8792,19,2,W,W,0,1
8793,10,23,W,L,0,1
8794,7,28,L,D,1,0
8795,6,32,L,D,1,0
8796,7,30,L,D,1,0
8797,8,27,L,L,1,0
8798,9,23,L,D,1,0
8799,11,19,D,L,0,0
8800,11,17,W,L,0,1
8801,10,21,L,W,1,0
8802,12,16,D,L,0,0
8803,12,15,D,D,0,0
8804,15,6,W,L,0,1
8805,10,20,L,L,1,0
8806,6,32,D,D,0,0
8807,16,4,W,W,0,1
8808,8,28,L,L,1,0
8809,10,21,L,L,1,0
8810,10,22,D,D,0,0
8811,6,33,D,L,0,0
8812,2,35,L,D,1,0
8813,9,22,L,L,1,0
8814,13,12,W,W,0,1
8815,15,13,L,W,1,0
8816,11,17,L,D,1,0
8817,14,8,W,W,0,1
8818,11,17,W,D,0,1
8819,10,21,L,D,1,0
8820,6,29,L,L,1,0
8821,4,36,L,L,1,0
8822,5,33,L,L,1,0
8823,9,27,L,D,1,0
8824,8,29,D,L,0,0
8825,12,18,D,L,0,0
8826,7,28,L,L,1,0
8827,11,21,W,W,0,1
8828,15,7,W,W,0,1
8829,7,31,L,L,1,0
8830,5,33,L,L,1,0
8831,11,20,L,L,1,0
8832,7,29,L,W,1,0
8833,5,33,L,L,1,0
8834,2,36,L,L,1,0
8835,11,19,W,L,0,1
8836,15,10,D,D,0,0
8837,15,8,W,W,0,1
8838,6,31,W,D,0,1
8839,5,33,L,D,1,0
8840,9,24,D,L,0,0
8841,9,23,D,W,0,0
8842,11,17,L,L,1,0
8843,8,27,W,L,0,1
8844,7,31,D,D,0,0
8845,15,9,W,L,0,1
8846,9,23,W,L,0,1
8847,12,17,W,L,0,1
8848,7,30,L,D,1,0
8849,16,7,W,D,0,1
8850,11,17,L,L,1,0
8851,13,11,D,W,0,0
8852,3,34,D,L,0,0
8853,8,26,L,D,1,0
8854,5,33,D,L,0,0
8855,8,28,L,L,1,0
8856,7,30,L,W,1,0
8857,10,24,L,W,1,0
8858,13,13,D,D,0,0
8859,13,12,L,W,1,0
8860,11,16,L,D,1,0
8861,10,20,L,L,1,0
8862,9,23,L,L,1,0
8863,9,23,L,W,1,0
8864,5,34,D,D,0,0
8865,9,23,W,W,0,1
8866,11,17,L,D,1,0
8867,10,23,L,D,1,0
8868,7,29,W,L,0,1
8869,11,18,D,W,0,0
8870,13,13,D,D,0,0
8871,4,34,D,D,0,0
8872,4,34,L,L,1,0
8873,8,24,L,L,1,0
8874,8,27,D,L,0,0
8875,11,20,W,D,0,1
8876,10,19,L,L,1,0
8877,9,23,L,L,1,0
8878,14,9,W,D,0,1
8879,5,35,L,W,1,0
8880,16,9,W,L,0,1
8881,10,24,D,W,0,0
8882,11,17,L,L,1,0
8883,15,9,L,W,1,0
8884,13,9,L,W,1,0
8885,13,12,L,L,1,0
8886,13,8,L,W,1,0
8887,12,13,L,L,1,0
8888,7,29,D,L,0,0
8889,6,30,W,L,0,1
8890,10,23,D,W,0,0
8891,16,7,W,W,0,1
8892,9,20,L,L,1,0
8893,11,16,D,W,0,0
8894,8,27,L,L,1,0
8895,9,25,L,L,1,0
8896,10,21,L,D,1,0
8897,4,33,L,L,1,0
8898,11,19,L,W,1,0
8899,4,35,L,L,1,0
8900,17,6,W,W,0,1
8901,15,5,W,L,0,1
8902,12,15,W,L,0,1
8903,10,22,L,L,1,0
8904,12,15,D,D,0,0
8905,13,10,W,D,0,1
8906,6,29,D,D,0,0
8907,9,25,L,W,1,0
8908,9,22,L,L,1,0
8909,8,27,W,D,0,1
8910,11,20,D,L,0,0
8911,9,24,D,D,0,0
8912,10,22,W,L,0,1
8913,10,22,D,D,0,0
8914,11,17,W,L,0,1
8915,9,24,L,L,1,0
8916,14,8,W,W,0,1
8917,10,19,L,L,1,0
8918,15,7,D,D,0,0
8919,13,13,W,L,0,1
8920,14,11,W,D,0,1
8921,9,23,L,L,1,0
8922,6,30,D,L,0,0
8923,7,28,L,L,1,0
8924,12,12,W,W,0,1
8925,8,27,D,L,0,0
8926,16,6,W,L,0,1
8927,12,15,L,W,1,0
8928,8,28,L,W,1,0
8929,12,14,L,L,1,0
8930,12,14,W,L,0,1
8931,10,20,D,L,0,0
8932,10,23,L,L,1,0
8933,6,31,D,D,0,0
8934,14,10,D,L,0,0
8935,7,31,L,L,1,0
8936,12,14,W,L,0,1
8937,9,25,L,L,1,0
8938,11,18,L,L,1,0
8939,14,7,W,L,0,1
8940,14,13,D,L,0,0
8941,12,17,L,L,1,0
8942,4,36,L,L,1,0
8943,10,22,L,L,1,0
8944,5,35,D,L,0,0
8945,12,19,W,D,0,1
8946,11,20,W,L,0,1
8947,12,14,L,W,1,0
8948,8,25,L,D,1,0
8949,14,5,W,W,0,1
8950,7,29,L,L,1,0
8951,11,19,L,L,1,0
8952,14,13,W,W,0,1
8953,6,32,W,L,0,1
8954,11,17,W,W,0,1
8955,5,35,L,L,1,0
8956,11,20,L,W,1,0
8957,5,33,L,L,1,0
8958,8,27,W,W,0,1
8959,9,27,L,L,1,0
8960,13,9,D,D,0,0
8961,16,7,W,D,0,1
8962,15,8,W,W,0,1
8963,6,30,L,L,1,0
8964,8,30,D,D,0,0
8965,9,24,D,D,0,0
8966,9,24,L,D,1,0
8967,9,25,W,L,0,1
8968,13,14,D,D,0,0
8969,8,26,L,D,1,0
8970,13,13,W,W,0,1
8971,6,30,L,D,1,0
8972,13,11,L,W,1,0
8973,6,33,D,D,0,0
8974,12,16,D,W,0,0
8975,12,17,L,L,1,0
8976,7,31,L,L,1,0
8977,9,25,L,D,1,0
8978,9,25,L,D,1,0
8979,15,5,D,W,0,0
8980,12,17,W,D,0,1
8981,12,13,L,W,1,0
8982,12,15,D,W,0,0
8983,12,17,L,D,1,0
8984,10,20,D,W,0,0
8985,9,23,L,L,1,0
8986,12,17,D,W,0,0
8987,11,18,L,W,1,0
8988,13,10,W,L,0,1
8989,14,12,D,L,0,0
8990,11,20,D,D,0,0
8991,19,2,W,D,0,1
8992,13,9,D,W,0,0
8993,7,31,D,W,0,0
8994,12,17,D,L,0,0
8995,10,20,W,L,0,1
8996,6,32,L,D,1,0
8997,12,18,D,L,0,0
8998,12,17,D,D,0,0
8999,2,34,L,L,1,0
9000,5,34,L,L,1,0
9001,16,6,L,W,1,0
9002,10,24,W,L,0,1
9003,6,30,L,L,1,0
9004,8,26,L,D,1,0
9005,11,16,L,L,1,0
9006,12,17,L,L,1,0
9007,10,21,L,L,1,0
9008,8,26,D,D,0,0
9009,13,10,D,L,0,0
9010,11,18,L,L,1,0
9011,13,15,W,L,0,1
9012,7,29,L,L,1,0
9013,3,36,L,L,1,0
9014,9,24,L,L,1,0
9015,5,33,L,L,1,0
9016,4,34,W,L,0,1
9017,10,20,D,L,0,0
9018,14,7,W,D,0,1
9019,10,21,D,W,0,0
9020,7,30,D,L,0,0
9021,12,14,L,D,1,0
9022,9,21,L,L,1,0
9023,11,15,L,D,1,0
9024,12,15,W,D,0,1
9025,13,11,D,L,0,0
9026,5,32,D,L,0,0
9027,11,19,L,D,1,0
9028,9,25,D,L,0,0
9029,17,4,W,L,0,1
9030,9,25,W,L,0,1
9031,10,24,L,D,1,0
9032,7,29,W,L,0,1
9033,7,29,L,D,1,0
9034,5,34,L,L,1,0
9035,5,32,L,W,1,0
9036,12,14,L,W,1,0
9037,11,20,D,L,0,0
9038,5,32,W,L,0,1
9039,4,34,D,L,0,0
9040,11,18,L,D,1,0
9041,4,36,W,L,0,1
9042,15,7,W,W,0,1
9043,1,36,L,L,1,0
9044,13,11,D,W,0,0
9045,8,29,L,W,1,0
9046,14,9,D,W,0,0
9047,8,28,D,L,0,0
9048,10,22,L,D,1,0
9049,17,7,W,D,0,1
9050,13,15,W,W,0,1
9051,9,20,W,L,0,1
9052,11,20,D,D,0,0
9053,11,20,D,W,0,0
9054,8,26,L,D,1,0
9055,10,17,W,L,0,1
9056,8,29,D,D,0,0
9057,7,32,L,W,1,0
9058,11,16,D,L,0,0
9059,8,28,D,L,0,0
9060,15,10,D,W,0,0
9061,8,25,W,L,0,1
9062,11,22,W,L,0,1
9063,12,16,W,D,0,1
9064,12,16,W,W,0,1
9065,10,21,D,L,0,0
9066,7,28,L,L,1,0
9067,9,27,L,L,1,0
9068,10,20,L,W,1,0
9069,6,31,D,W,0,0
9070,13,12,L,D,1,0
9071,7,32,D,L,0,0
9072,8,27,L,D,1,0
9073,11,17,W,D,0,1
9074,9,27,D,D,0,0
9075,9,25,W,L,0,1
9076,13,10,L,W,1,0
9077,14,9,W,L,0,1
9078,9,21,L,L,1,0
9079,6,30,L,W,1,0
9080,14,11,D,L,0,0
9081,9,27,L,D,1,0
9082,13,12,L,L,1,0
9083,11,21,L,W,1,0
9084,13,15,W,L,0,1
9085,5,33,D,L,0,0
9086,11,18,L,L,1,0
9087,7,30,L,L,1,0
9088,9,25,D,D,0,0
9089,6,31,L,L,1,0
9090,9,25,L,L,1,0
9091,10,20,L,D,1,0
9092,8,26,D,W,0,0
9093,11,18,W,W,0,1
9094,10,18,L,W,1,0
9095,11,20,L,L,1,0
9096,7,31,L,L,1,0
9097,8,27,D,L,0,0
9098,11,18,D,L,0,0
9099,7,32,D,W,0,0
9100,8,26,L,D,1,0
9101,8,26,L,W,1,0
9102,8,27,L,D,1,0
9103,12,16,D,D,0,0
9104,13,13,W,L,0,1
9105,10,21,L,L,1,0
9106,8,29,L,D,1,0
9107,6,32,D,L,0,0
9108,13,11,L,W,1,0
9109,16,4,D,D,0,0
9110,15,8,W,L,0,1
9111,13,14,W,L,0,1
9112,10,20,W,L,0,1
9113,16,5,W,W,0,1
9114,8,27,L,L,1,0
9115,8,27,D,L,0,0
9116,10,22,L,L,1,0
9117,18,4,W,L,0,1
9118,10,21,W,L,0,1
9119,9,23,W,L,0,1
9120,10,19,D,L,0,0
9121,14,11,W,W,0,1
9122,8,29,L,D,1,0
9123,9,26,L,L,1,0
9124,11,22,D,D,0,0
9125,7,29,W,L,0,1
9126,12,16,L,W,1,0
9127,16,8,W,D,0,1
9128,10,19,L,W,1,0
9129,11,19,L,L,1,0
9130,11,19,L,W,1,0
9131,8,30,W,L,0,1
9132,14,8,D,L,0,0
9133,12,18,L,W,1,0
9134,10,21,D,L,0,0
9135,13,13,L,L,1,0
9136,11,19,W,L,0,1
9137,9,25,W,D,0,1
9138,11,22,L,L,1,0
9139,13,13,L,L,1,0
9140,14,11,W,L,0,1
9141,11,20,D,L,0,0
9142,6,33,L,W,1,0
9143,7,32,L,L,1,0
9144,14,11,L,W,1,0
9145,10,22,W,L,0,1
9146,14,9,L,L,1,0
9147,11,18,L,W,1,0
9148,2,35,L,D,1,0
9149,12,14,W,L,0,1
9150,15,9,W,L,0,1
9151,13,13,W,W,0,1
9152,11,16,D,W,0,0
9153,8,29,L,W,1,0
9154,9,23,W,L,0,1
9155,12,15,W,L,0,1
9156,11,18,W,L,0,1
9157,13,9,D,W,0,0
9158,3,34,D,L,0,0
9159,12,16,W,L,0,1
9160,7,28,W,L,0,1
9161,7,30,L,D,1,0
9162,21,2,W,W,0,1
9163,11,17,D,L,0,0
9164,9,25,W,L,0,1
9165,10,20,L,L,1,0
9166,3,34,D,L,0,0
9167,13,11,D,W,0,0
9168,10,22,L,W,1,0
9169,6,33,L,L,1,0
9170,10,24,W,L,0,1
9171,6,34,L,D,1,0
9172,5,33,D,L,0,0
9173,14,13,W,W,0,1
9174,14,14,W,D,0,1
9175,15,6,L,D,1,0
9176,11,18,W,D,0,1
9177,14,10,L,D,1,0
9178,10,23,D,L,0,0
9179,10,22,L,L,1,0
9180,8,28,L,W,1,0
9181,9,19,L,L,1,0
9182,7,29,L,D,1,0
9183,7,31,L,D,1,0
9184,13,8,L,D,1,0
9185,9,24,L,W,1,0
9186,9,26,D,W,0,0
9187,13,11,L,L,1,0
9188,7,31,L,D,1,0
9189,8,29,L,L,1,0
9190,12,16,D,D,0,0
9191,10,19,D,L,0,0
9192,9,24,D,W,0,0
9193,1,35,L,L,1,0
9194,10,22,L,L,1,0
9195,9,26,W,L,0,1
9196,15,7,D,W,0,0
9197,1,35,L,L,1,0
9198,7,32,L,D,1,0
9199,10,23,D,L,0,0
9200,10,25,D,L,0,0
9201,5,34,L,L,1,0
9202,10,20,W,W,0,1
9203,13,13,W,L,0,1
9204,12,20,L,W,1,0
9205,13,11,W,L,0,1
9206,7,28,L,L,1,0
9207,8,29,D,L,0,0
9208,11,21,L,W,1,0
9209,3,35,D,D,0,0
9210,11,16,L,W,1,0
9211,12,14,L,W,1,0
9212,4,35,L,D,1,0
9213,9,22,L,L,1,0
9214,3,35,D,L,0,0
9215,8,28,D,L,0,0
9216,4,34,W,L,0,1
9217,5,32,D,L,0,0
9218,11,18,L,W,1,0
9219,5,32,L,D,1,0
9220,9,22,D,W,0,0
9221,9,24,D,D,0,0
9222,14,11,D,W,0,0
9223,9,23,D,L,0,0
9224,9,28,L,L,1,0
9225,2,36,D,L,0,0
9226,7,30,L,W,1,0
9227,13,11,L,L,1,0
9228,7,29,L,L,1,0
9229,11,20,L,L,1,0
9230,0,36,L,L,1,0
9231,12,17,D,W,0,0
9232,6,31,D,L,0,0
9233,4,35,L,D,1,0
9234,11,16,L,W,1,0
9235,5,35,D,L,0,0
9236,11,17,D,L,0,0
9237,8,29,D,L,0,0
9238,11,18,W,L,0,1
9239,11,17,W,W,0,1
9240,11,22,L,D,1,0
9241,9,25,L,L,1,0
9242,6,32,L,L,1,0
9243,9,23,L,L,1,0
9244,4,34,D,L,0,0
9245,8,27,D,D,0,0
9246,8,25,L,L,1,0
9247,12,15,L,W,1,0
9248,13,10,L,W,1,0
9249,7,28,D,L,0,0
9250,8,29,L,L,1,0
9251,7,29,L,L,1,0
9252,12,17,D,D,0,0
9253,8,29,L,D,1,0
9254,9,22,L,D,1,0
9255,10,22,L,L,1,0
9256,14,13,D,W,0,0
9257,13,16,L,W,1,0
9258,13,14,W,L,0,1
9259,7,30,L,L,1,0
9260,14,13,L,W,1,0
9261,10,19,L,L,1,0
9262,11,16,D,L,0,0
9263,7,31,L,L,1,0
9264,11,19,L,D,1,0
9265,8,27,L,L,1,0
9266,10,25,L,L,1,0
9267,10,20,W,D,0,1
9268,11,16,L,L,1,0
9269,13,13,L,L,1,0
9270,12,17,W,L,0,1
9271,10,23,D,D,0,0
9272,4,33,L,L,1,0
9273,14,9,W,W,0,1
9274,10,21,D,L,0,0
9275,16,5,W,W,0,1
9276,5,32,L,L,1,0
9277,11,20,W,L,0,1
9278,9,25,D,D,0,0
9279,8,27,L,D,1,0
9280,14,8,L,W,1,0
9281,5,31,L,D,1,0
9282,13,10,W,L,0,1
9283,6,30,L,W,1,0
9284,12,16,L,L,1,0
9285,9,27,D,W,0,0
9286,10,22,L,L,1,0
9287,7,29,L,D,1,0
9288,11,18,W,L,0,1
9289,13,12,D,D,0,0
9290,4,34,W,L,0,1
9291,9,25,L,D,1,0
9292,6,33,L,D,1,0
9293,8,29,L,W,1,0
9294,14,8,L,L,1,0
9295,9,24,D,D,0,0
9296,4,35,L,D,1,0
9297,7,29,L,L,1,0
9298,11,16,L,D,1,0
9299,15,8,D,D,0,0
9300,11,18,W,L,0,1
9301,13,12,L,L,1,0
9302,7,32,D,L,0,0
9303,5,31,D,L,0,0
9304,13,12,W,W,0,1
9305,9,26,W,L,0,1
9306,10,20,L,L,1,0
9307,9,23,L,W,1,0
9308,5,35,L,L,1,0
9309,12,15,D,L,0,0
9310,10,22,L,D,1,0
9311,9,22,W,D,0,1
9312,5,34,L,L,1,0
9313,11,20,D,L,0,0
9314,7,27,L,L,1,0
9315,10,19,W,W,0,1
9316,10,20,L,W,1,0
9317,7,32,D,L,0,0
9318,7,30,L,D,1,0
9319,16,3,W,L,0,1
9320,13,11,W,L,0,1
9321,14,7,L,L,1,0
9322,8,28,L,L,1,0
9323,12,12,D,L,0,0
9324,2,36,D,L,0,0
9325,9,24,W,L,0,1
9326,7,29,L,W,1,0
9327,11,20,L,L,1,0
9328,12,17,D,L,0,0
9329,11,21,W,L,0,1
9330,10,23,L,D,1,0
9331,7,29,D,D,0,0
9332,17,3,W,D,0,1
9333,10,22,L,W,1,0
9334,7,27,D,L,0,0
9335,10,21,L,D,1,0
9336,12,16,L,W,1,0
9337,7,31,D,L,0,0
9338,15,4,W,L,0,1
9339,12,17,W,W,0,1
9340,13,13,D,W,0,0
9341,8,27,L,L,1,0
9342,11,19,L,W,1,0
9343,9,25,L,D,1,0
9344,12,13,W,L,0,1
9345,10,26,L,W,1,0
9346,8,26,L,D,1,0
9347,12,16,D,D,0,0
9348,10,20,L,W,1,0
9349,8,28,D,L,0,0
9350,4,36,L,L,1,0
9351,10,23,W,D,0,1
9352,10,22,D,L,0,0
9353,14,9,W,L,0,1
9354,18,2,W,W,0,1
9355,6,31,W,L,0,1
9356,1,35,L,L,1,0
9357,8,28,L,L,1,0
9358,6,29,L,L,1,0
9359,6,35,L,D,1,0
9360,5,31,L,L,1,0
9361,8,26,L,L,1,0
9362,13,12,W,D,0,1
9363,17,3,D,D,0,0
9364,1,36,L,L,1,0
9365,12,16,D,D,0,0
9366,5,33,L,L,1,0
9367,6,31,L,L,1,0
9368,5,34,L,W,1,0
9369,12,15,L,W,1,0
9370,11,20,D,W,0,0
9371,10,23,W,W,0,1
9372,8,26,W,L,0,1
9373,6,30,W,L,0,1
9374,14,10,W,W,0,1
9375,1,36,L,D,1,0
9376,5,34,L,D,1,0
9377,11,18,D,D,0,0
9378,16,8,W,L,0,1
9379,7,30,D,L,0,0
9380,14,8,D,W,0,0
9381,13,14,D,L,0,0
9382,11,18,D,D,0,0
9383,10,21,W,L,0,1
9384,13,11,L,W,1,0
9385,13,13,W,D,0,1
9386,5,31,L,L,1,0
9387,12,15,D,L,0,0
9388,13,12,W,L,0,1
9389,10,23,L,L,1,0
9390,11,16,L,W,1,0
9391,11,18,L,W,1,0
9392,8,28,W,D,0,1
9393,7,28,L,W,1,0
9394,10,20,L,W,1,0
9395,10,22,D,W,0,0
9396,10,20,D,W,0,0
9397,12,16,D,L,0,0
9398,11,20,D,W,0,0
9399,9,28,L,D,1,0
9400,9,27,D,D,0,0
9401,13,12,W,D,0,1
9402,11,19,D,W,0,0
9403,11,15,W,W,0,1
9404,9,25,D,L,0,0
9405,6,30,L,L,1,0
9406,6,31,D,D,0,0
9407,6,29,L,L,1,0
9408,15,7,W,W,0,1
9409,13,13,W,L,0,1
9410,4,33,L,D,1,0
